timestamp,voltage_V,current_A,power_W,soc_pct
25.6526,26.3675,0.98225,25.519,66.7
25.6556,26.3987,0.97800,25.875,67.9
25.6585,26.4050,0.98350,25.775,68.1
25.6600,26.3712,0.97175,25.856,66.9
25.6641,26.3775,0.97550,25.744,67.1
25.6656,26.3925,0.97800,25.988,67.7
25.6671,26.4050,0.97125,26.113,68.1
25.6687,26.3900,0.96700,25.838,67.6
25.6702,26.3900,0.96500,26.069,67.6
25.6718,26.3800,0.97000,25.756,67.2
25.6734,26.3775,0.96500,25.294,67.1
25.6750,26.3900,0.94975,25.644,67.6
25.6766,26.3987,0.95775,25.906,67.9
25.6782,26.4200,0.95775,25.488,68.7
25.6798,26.3775,0.96250,25.488,67.1
25.6814,26.3950,0.95700,25.394,67.8
25.6831,26.4075,0.96750,25.806,68.2
25.6847,26.3950,0.96075,25.550,67.8
25.6864,26.3863,0.95450,25.788,67.4
25.6879,26.3900,0.95400,25.725,67.6
25.6895,26.4138,0.95575,26.044,68.4
25.6912,26.4238,0.95525,25.900,68.8
25.6927,26.3775,0.96750,26.050,67.1
25.6942,26.3500,0.95950,26.062,66.1
25.6959,26.3712,0.95825,25.969,66.9
25.6977,26.3863,0.96700,25.775,67.4
25.6992,26.3837,0.96200,25.375,67.3
25.7008,26.3463,0.98650,25.475,66.0
25.7024,26.3987,0.97550,25.588,67.9
25.7040,26.4075,0.97050,25.619,68.2
25.7056,26.3562,0.98175,25.475,66.3
25.7072,26.3738,0.96875,25.312,67.0
25.7088,26.4175,0.96625,25.600,68.6
25.7104,26.3837,0.97925,25.438,67.3
25.7131,26.3738,0.96500,25.506,67.0
25.7146,26.3650,0.97925,25.444,66.7
25.7162,26.3987,0.96625,25.825,67.9
25.7176,26.3738,0.96825,25.756,67.0
25.7191,26.3712,0.96325,25.919,66.9
25.7206,26.3900,0.95525,25.981,67.6
25.7221,26.3712,0.95275,25.312,66.9
25.7236,26.3800,0.95775,25.138,67.2
25.7252,26.3650,0.96825,25.131,66.7
25.7268,26.3837,0.95525,25.250,67.3
25.7284,26.3925,0.95650,24.944,67.7
25.7300,26.3562,0.96750,25.344,66.3
25.7317,26.3775,0.96250,26.131,67.1
25.7332,26.3775,0.95700,25.444,67.1
25.7348,26.4050,0.95450,25.519,68.1
25.7364,26.3712,0.95450,25.825,66.9
25.7379,26.3863,0.95825,26.069,67.4
25.7394,26.3800,0.95400,25.213,67.2
25.7411,26.3863,0.95325,25.519,67.4
25.7428,26.3900,0.96750,25.388,67.6
25.7444,26.3950,0.96450,25.406,67.8
25.7459,26.3775,0.95825,25.538,67.1
25.7475,26.3800,0.96500,25.375,67.2
25.7492,26.3925,0.95150,25.150,67.7
25.7508,26.3950,0.97250,25.569,67.8
25.7524,26.3987,0.96750,25.438,67.9
25.7540,26.3987,0.96700,25.294,67.9
25.7569,26.3837,0.98350,25.438,67.3
25.7584,26.3863,0.99525,25.562,67.4
25.7599,26.4075,1.00125,25.619,68.2
25.7616,26.3837,0.96250,25.244,67.3
25.7633,26.3738,0.98100,25.388,67.0
25.7649,26.3925,0.97175,25.475,67.7
25.7664,26.3863,0.97550,25.519,67.4
25.7679,26.4050,0.96450,25.244,68.1
25.7694,26.3738,0.96375,25.244,67.0
25.7709,26.3712,0.97500,25.731,66.9
25.7736,26.3950,0.96500,25.312,67.8
25.7752,26.3738,0.97725,25.325,67.0
25.7769,26.4013,0.96925,25.569,68.0
25.7785,26.3712,0.97975,25.406,66.9
25.7801,26.3800,0.97250,25.312,67.2
25.7817,26.3987,0.97850,25.250,67.9
25.7834,26.3925,0.97375,25.531,67.7
25.7850,26.3800,0.97925,25.375,67.2
25.7865,26.3800,0.97425,25.475,67.2
25.7880,26.3987,0.96250,25.519,67.9
25.7896,26.3613,0.95400,25.425,66.5
25.7911,26.3863,0.99100,25.681,67.4
25.7927,26.3650,0.96575,25.794,66.7
25.7942,26.3900,0.95450,25.588,67.6
25.7959,26.3863,0.94975,25.519,67.4
25.7975,26.3675,0.98175,25.581,66.7
25.7991,26.3800,0.98050,25.169,67.2
25.8007,26.4112,0.99900,25.588,68.4
25.8023,26.3800,0.97850,25.394,67.2
25.8039,26.3987,0.97300,25.475,67.9
25.8054,26.3950,0.97600,25.569,67.8
25.8071,26.3925,0.96025,25.406,67.7
25.8100,26.4013,0.97000,25.488,68.0
25.8117,26.3900,0.96825,25.388,67.6
25.8133,26.3863,0.96575,25.231,67.4
25.8149,26.3738,0.96200,25.294,67.0
25.8165,26.3863,0.96025,25.356,67.4
25.8180,26.3675,0.96825,25.331,66.7
25.8196,26.3738,0.96500,25.294,67.0
25.8212,26.3775,0.96375,25.581,67.1
25.8227,26.3675,0.95825,25.169,66.7
25.8243,26.3925,0.96025,25.331,67.7
25.8271,26.4075,0.96750,25.394,68.2
25.8287,26.3950,0.96925,25.200,67.8
25.8303,26.4112,0.97250,25.344,68.4
25.8319,26.3900,0.97000,25.444,67.6
25.8335,26.3837,0.96625,25.444,67.3
25.8351,26.4050,0.95950,25.388,68.1
25.8367,26.3925,0.95700,25.363,67.7
25.8382,26.3675,0.97125,26.094,66.7
25.8398,26.3738,0.96625,25.744,67.0
25.8414,26.3925,0.95900,25.763,67.7
25.8430,26.3800,0.96500,25.856,67.2
25.8446,26.3925,0.96025,25.906,67.7
25.8462,26.4238,0.96450,25.838,68.8
25.8479,26.3863,0.96750,25.694,67.4
25.8495,26.3712,0.95525,25.363,66.9
25.8525,26.3775,0.97175,25.981,67.1
25.8542,26.3987,0.96250,26.275,67.9
25.8557,26.4050,0.97500,25.394,68.1
25.8572,26.3837,0.96025,25.312,67.3
25.8588,26.3950,0.97375,25.631,67.8
25.8617,26.3900,0.97050,25.331,67.6
25.8632,26.4138,0.97500,25.250,68.4
25.8649,26.3900,0.96500,25.531,67.6
25.8665,26.4138,0.97050,25.538,68.4
25.8682,26.3800,0.95700,25.306,67.2
25.8698,26.3925,0.95900,25.200,67.7
25.8726,26.3800,0.96500,25.981,67.2
25.8741,26.3863,0.95650,25.219,67.4
25.8756,26.4013,0.96125,25.213,68.0
25.8772,26.4050,0.95575,25.281,68.1
25.8786,26.3525,0.96500,25.331,66.2
25.8801,26.3775,0.99150,25.538,67.1
25.8817,26.3900,0.96075,25.713,67.6
25.8834,26.3863,0.95900,25.788,67.4
25.8850,26.3950,0.96500,25.763,67.8
25.8865,26.3800,0.96325,25.644,67.2
25.8881,26.4050,0.96325,25.888,68.1
25.8896,26.3650,0.96500,25.875,66.7
25.8912,26.3775,0.95700,26.213,67.1
25.8928,26.3863,0.97300,25.675,67.4
25.8944,26.3987,0.97925,25.550,67.9
25.8959,26.3950,0.96250,25.613,67.8
25.8975,26.3800,0.97250,25.663,67.2
25.8991,26.3900,0.97125,25.681,67.6
25.9007,26.4138,0.97125,26.225,68.4
25.9024,26.4050,0.97800,26.031,68.1
25.9040,26.3738,0.96075,25.562,67.0
25.9056,26.3738,1.01475,25.844,67.0
25.9086,26.3738,0.98975,26.431,67.0
25.9102,26.4200,0.97375,25.694,68.7
25.9117,26.3775,0.96075,25.475,67.1
25.9134,26.3950,0.96575,25.250,67.8
25.9149,26.4238,0.96575,26.206,68.8
25.9167,26.4013,0.96575,26.388,68.0
25.9183,26.4013,0.95650,26.244,68.0
25.9199,26.3712,0.95900,26.369,66.9
25.9214,26.3900,0.97050,25.312,67.6
25.9231,26.3837,0.95900,25.231,67.3
25.9258,26.3950,0.97675,25.306,67.8
25.9273,26.3900,0.97425,25.263,67.6
25.9288,26.3775,0.99325,25.588,67.1
25.9303,26.3900,0.96500,25.425,67.6
25.9319,26.3775,0.97975,25.456,67.1
25.9334,26.3775,0.96575,25.794,67.1
25.9350,26.3800,0.97125,25.506,67.2
25.9366,26.3950,0.97925,25.375,67.8
25.9381,26.3837,0.96750,25.181,67.3
25.9398,26.3500,0.97725,25.375,66.1
25.9414,26.3950,0.96925,25.250,67.8
25.9430,26.3675,0.97550,25.425,66.7
25.9447,26.4050,0.96450,25.219,68.1
25.9463,26.3712,0.97050,25.744,66.9
25.9479,26.3925,0.97175,25.406,67.7
25.9497,26.3950,0.95700,25.419,67.8
25.9514,26.3650,0.96450,26.163,66.7
25.9529,26.3650,0.96700,26.244,66.7
25.9557,26.3987,0.97550,25.569,67.9
25.9572,26.3738,0.97725,25.538,67.0
25.9587,26.3900,0.98650,25.694,67.6
25.9604,26.3562,0.99575,25.613,66.3
25.9619,26.3987,0.97600,25.331,67.9
25.9636,26.3900,0.97500,25.281,67.6
25.9652,26.3925,0.96500,25.388,67.7
25.9669,26.3712,0.97725,25.444,66.9
25.9685,26.3738,0.96875,25.438,67.0
25.9702,26.3987,0.96625,25.306,67.9
25.9717,26.3925,0.96625,25.312,67.7
25.9734,26.3738,0.96500,26.269,67.0
25.9750,26.3987,0.95650,25.844,67.9
25.9766,26.3925,0.95325,25.456,67.7
25.9783,26.3900,0.94775,25.306,67.6
25.9798,26.3950,1.00450,25.731,67.8
25.9814,26.4050,0.96075,25.444,68.1
25.9829,26.3950,0.95950,25.650,67.8
25.9844,26.3837,0.96075,25.650,67.3
25.9859,26.3987,0.95450,25.919,67.9
25.9874,26.3987,0.95950,25.906,67.9
25.9889,26.4013,0.95775,25.475,68.0
25.9904,26.3950,0.95825,25.325,67.8
25.9920,26.3712,0.96375,25.488,66.9
25.9937,26.3775,0.97125,25.675,67.1
25.9954,26.3837,0.96625,25.294,67.3
25.9970,26.3925,0.97800,25.456,67.7
25.9985,26.3800,0.96075,25.138,67.2
26.0001,26.3712,0.95700,25.644,66.9
26.0017,26.4138,0.96575,25.600,68.4
26.0033,26.4013,0.97000,25.406,68.0
26.0049,26.3775,0.97050,25.600,67.1
26.0064,26.3837,0.96125,25.506,67.3
26.0094,26.3712,0.97300,25.675,66.9
26.0109,26.3800,0.96925,26.450,67.2
26.0127,26.3775,0.95400,25.363,67.1
26.0143,26.4175,0.96125,25.694,68.6
26.0159,26.3588,0.96500,25.438,66.4
26.0175,26.3712,0.96500,25.263,66.9
26.0192,26.4050,0.95775,25.200,68.1
26.0208,26.3712,0.97300,25.588,66.9
26.0237,26.3863,0.97125,25.388,67.4
26.0265,26.3863,0.95150,26.244,67.4
26.0281,26.3950,0.96125,25.788,67.8
26.0298,26.3925,0.96575,25.794,67.7
26.0315,26.3738,0.96575,25.650,67.0
26.0330,26.3950,0.95575,25.681,67.8
26.0345,26.3712,0.96125,25.856,66.9
26.0360,26.3775,0.95825,25.619,67.1
26.0376,26.3800,0.95775,25.438,67.2
26.0404,26.3775,0.95100,25.631,67.1
26.0419,26.3675,0.96375,26.044,66.7
26.0434,26.3837,0.96025,25.375,67.3
26.0450,26.3863,0.95575,25.600,67.4
26.0467,26.3950,0.96125,25.681,67.8
26.0482,26.3837,0.99400,25.500,67.3
26.0499,26.3925,0.98300,25.475,67.7
26.0515,26.3837,0.98475,25.538,67.3
26.0530,26.3900,0.96200,25.531,67.6
26.0545,26.3613,0.97000,25.844,66.5
26.0561,26.3837,0.96325,26.081,67.3
26.0589,26.4013,0.97050,25.538,68.0
26.0606,26.3837,0.97050,25.444,67.3
26.0622,26.3800,0.96125,25.356,67.2
26.0639,26.3900,0.96250,25.306,67.6
26.0667,26.3950,0.96925,25.569,67.8
26.0684,26.3863,0.97250,25.419,67.4
26.0700,26.4013,0.96375,25.438,68.0
26.0715,26.3800,0.97500,25.356,67.2
26.0732,26.3800,0.95700,25.331,67.2
26.0748,26.3712,0.96500,25.888,66.9
26.0764,26.3775,0.95525,25.631,67.1
26.0780,26.3712,0.95950,25.675,66.9
26.0797,26.3775,0.96375,25.394,67.1
26.0812,26.3863,0.96025,25.713,67.4
26.0829,26.4013,0.98350,25.469,68.0
26.0844,26.3775,0.99025,25.388,67.1
26.0859,26.3800,0.95650,25.531,67.2
26.0875,26.4013,0.95775,25.794,68.0
26.0891,26.4050,0.96075,25.562,68.1
26.0907,26.4013,0.95900,26.238,68.0
26.0922,26.3950,0.97250,26.163,67.8
26.0937,26.3738,0.95775,25.925,67.0
26.0952,26.3775,0.96250,25.363,67.1
26.0969,26.3900,0.97250,25.419,67.6
26.0998,26.3863,0.95775,25.106,67.4
26.1014,26.3800,0.97175,25.581,67.2
26.1029,26.3588,0.96750,25.325,66.4
26.1057,26.3775,0.96625,25.331,67.1
26.1073,26.4200,0.96450,25.394,68.7
26.1089,26.3800,0.97925,25.725,67.2
26.1104,26.3712,0.97050,25.394,66.9
26.1120,26.3837,0.96925,25.331,67.3
26.1136,26.3613,0.96200,25.756,66.5
26.1152,26.3950,0.96625,25.419,67.8
26.1169,26.3837,0.96325,25.562,67.3
26.1185,26.3900,0.97175,26.213,67.6
26.1201,26.3837,0.95900,26.069,67.3
26.1229,26.3650,0.96375,25.444,66.7
26.1245,26.3837,0.96200,25.438,67.3
26.1260,26.3837,0.98225,25.419,67.3
26.1289,26.3863,0.98300,25.825,67.4
26.1305,26.3650,0.99950,25.756,66.7
26.1321,26.3863,0.96700,25.969,67.4
26.1338,26.3900,0.96750,25.644,67.6
26.1353,26.4050,0.98600,25.613,68.1
26.1370,26.3775,0.97725,25.363,67.1
26.1397,26.3775,0.96325,25.456,67.1
26.1412,26.3863,0.95775,25.794,67.4
26.1427,26.3950,0.98300,25.613,67.8
26.1442,26.3712,0.97675,25.562,66.9
26.1457,26.3712,0.99025,25.731,66.9
26.1472,26.4013,0.97850,25.500,68.0
26.1488,26.3800,0.98725,25.500,67.2
26.1504,26.4013,0.98475,25.650,68.0
26.1520,26.3900,0.96875,25.756,67.6
26.1536,26.3837,0.98975,25.356,67.3
26.1551,26.3837,0.99775,25.675,67.3
26.1566,26.3925,0.96375,25.938,67.7
26.1582,26.4050,0.95950,25.981,68.1
26.1598,26.3925,0.97250,26.094,67.7
26.1615,26.3900,0.95400,25.775,67.6
26.1631,26.4013,0.96750,26.206,68.0
26.1647,26.3775,0.96200,25.531,67.1
26.1664,26.3863,0.97000,25.969,67.4
26.1680,26.3837,0.96125,25.794,67.3
26.1709,26.3863,0.96750,26.113,67.4
26.1724,26.3738,0.95450,25.788,67.0
26.1740,26.3800,0.95650,25.644,67.2
26.1757,26.3775,0.96125,25.456,67.1
26.1773,26.3775,0.98100,25.356,67.1
26.1789,26.3800,0.97600,25.519,67.2
26.1805,26.3837,0.99150,25.250,67.3
26.1822,26.3775,0.96375,25.562,67.1
26.1838,26.3987,0.98050,25.562,67.9
26.1854,26.3837,0.97725,25.344,67.3
26.1870,26.3775,0.96750,25.356,67.1
26.1888,26.3863,0.96250,25.406,67.4
26.1905,26.3987,0.96925,25.406,67.9
26.1921,26.3800,0.97925,25.613,67.2
26.1936,26.4013,0.98400,25.500,68.0
26.1951,26.3925,0.99325,25.406,67.7
26.1966,26.4050,1.00625,25.806,68.1
26.1981,26.3712,0.97975,25.756,66.9
26.1996,26.4238,0.95700,25.613,68.8
26.2011,26.3987,0.96825,25.788,67.9
26.2027,26.3987,0.96575,25.825,67.9
26.2042,26.3837,0.96925,26.163,67.3
26.2058,26.3863,0.96625,25.900,67.4
26.2074,26.3900,0.96500,25.519,67.6
26.2090,26.3650,0.99775,25.788,66.7
26.2105,26.3712,0.99100,25.569,66.9
26.2122,26.3775,0.97925,25.331,67.1
26.2138,26.3800,0.97375,25.250,67.2
26.2154,26.3775,0.96375,25.312,67.1
26.2170,26.3925,0.97050,25.344,67.7
26.2187,26.3800,0.96750,25.469,67.2
26.2202,26.3650,0.96075,25.469,66.7
26.2230,26.3925,0.98350,25.469,67.7
26.2245,26.3525,0.99450,25.475,66.2
26.2274,26.3900,0.95825,25.756,67.6
26.2290,26.4075,0.95650,25.619,68.2
26.2306,26.3950,0.96450,25.981,67.8
26.2323,26.4238,0.95900,26.319,68.8
26.2339,26.3900,0.96750,25.938,67.6
26.2355,26.3950,0.95700,25.231,67.8
26.2371,26.3800,0.96575,25.919,67.2
26.2412,26.3775,0.96125,25.213,67.1
26.2430,26.3950,0.96375,25.375,67.8
26.2445,26.3775,0.96625,25.900,67.1
26.2460,26.3675,0.97850,26.013,66.7
26.2475,26.3863,0.97175,25.938,67.4
26.2491,26.3837,0.95575,25.562,67.3
26.2506,26.3950,0.97000,26.306,67.8
26.2521,26.3900,0.96750,25.981,67.6
26.2536,26.3863,0.96625,25.919,67.4
26.2552,26.3712,0.96875,25.956,66.9
26.2567,26.3925,0.96875,25.500,67.7
26.2595,26.3837,0.98900,25.744,67.3
26.2612,26.4075,0.97050,25.281,68.2
26.2628,26.4013,0.97500,25.500,68.0
26.2644,26.3800,0.98775,25.581,67.2
26.2660,26.3712,0.97800,25.275,66.9
26.2677,26.3987,0.98175,25.500,67.9
26.2693,26.3525,0.97725,25.644,66.2
26.2708,26.3800,0.98475,25.694,67.2
26.2724,26.3837,0.96625,25.344,67.3
26.2751,26.3800,0.96750,25.281,67.2
26.2767,26.3837,0.96200,25.250,67.3
26.2784,26.3987,0.97050,25.356,67.9
26.2799,26.3900,0.97425,25.281,67.6
26.2829,26.3775,0.96025,25.394,67.1
26.2845,26.3800,0.96825,25.500,67.2
26.2862,26.3712,0.96025,25.213,66.9
26.2878,26.3775,0.96200,25.100,67.1
26.2894,26.3950,0.95225,25.250,67.8
26.2909,26.3900,0.96750,25.425,67.6
26.2924,26.3775,0.97850,25.531,67.1
26.2940,26.3837,0.97050,25.312,67.3
26.2956,26.4075,0.96875,25.562,68.2
26.2973,26.4075,0.98175,25.644,68.2
26.2989,26.3863,0.97050,25.250,67.4
26.3016,26.3925,0.96375,25.619,67.7
26.3032,26.3925,0.96250,25.900,67.7
26.3047,26.3800,0.97725,26.044,67.2
26.3063,26.3900,0.97300,25.744,67.6
26.3078,26.3925,0.96625,25.775,67.7
26.3095,26.3837,0.98225,25.713,67.3
26.3111,26.3950,0.99825,25.600,67.8
26.3127,26.4050,0.97250,25.444,68.1
26.3144,26.3987,0.97300,25.631,67.9
26.3160,26.4013,0.96025,25.138,68.0
26.3177,26.3863,0.97050,25.538,67.4
26.3192,26.3987,0.96450,25.488,67.9
26.3207,26.3900,0.96750,25.550,67.6
26.3222,26.3925,0.96125,25.163,67.7
26.3237,26.3863,0.96325,25.331,67.4
26.3252,26.3863,0.98775,25.644,67.4
26.3269,26.4013,0.97850,25.200,68.0
26.3285,26.3900,0.97425,25.388,67.6
26.3301,26.3712,0.97800,25.388,66.9
26.3317,26.4013,0.96200,25.650,68.0
26.3333,26.3712,0.96575,25.619,66.9
26.3349,26.3863,0.98350,25.581,67.4
26.3365,26.3738,0.98225,25.169,67.0
26.3381,26.3738,0.97975,25.312,67.0
26.3397,26.3837,0.99450,25.425,67.3
26.3414,26.3775,0.98050,25.506,67.1
26.3430,26.4050,0.96925,25.356,68.1
26.3446,26.3775,0.96025,25.438,67.1
26.3462,26.3775,0.96925,25.681,67.1
26.3479,26.3987,0.96375,25.956,67.9
26.3497,26.3925,0.94975,25.506,67.7
26.3512,26.3950,0.97250,26.144,67.8
26.3527,26.3900,0.96625,25.731,67.6
26.3542,26.3987,0.96625,26.050,67.9
26.3559,26.3738,0.97375,25.969,67.0
26.3574,26.3800,0.96125,25.812,67.2
26.3590,26.3800,0.97375,26.675,67.2
26.3605,26.3837,0.96875,26.431,67.3
26.3622,26.3837,0.97175,25.644,67.3
26.3638,26.3950,0.98775,25.619,67.8
26.3654,26.3675,1.00125,25.675,66.7
26.3671,26.3950,0.99200,25.694,67.8
26.3687,26.3775,1.00075,25.663,67.1
26.3702,26.3900,0.97675,25.438,67.6
26.3717,26.3900,0.96450,25.675,67.6
26.3734,26.3900,0.98525,25.519,67.6
26.3750,26.3900,0.98100,25.469,67.6
26.3779,26.3863,0.96075,25.444,67.4
26.3795,26.3738,0.97975,25.456,67.0
26.3812,26.3900,0.96750,25.356,67.6
26.3828,26.3900,0.96200,25.613,67.6
26.3857,26.3987,0.96125,25.725,67.9
26.3874,26.3738,0.96250,25.700,67.0
26.3889,26.3588,0.95900,25.531,66.4
26.3904,26.3837,0.95900,25.844,67.3
26.3932,26.3900,0.97300,25.356,67.6
26.3948,26.3775,0.96075,25.425,67.1
26.3964,26.3650,0.97550,25.394,66.7
26.3980,26.3987,0.96500,25.344,67.9
26.3997,26.3837,0.96375,25.306,67.3
26.4012,26.3712,0.97050,25.444,66.9
26.4030,26.3712,0.97125,25.406,66.9
26.4059,26.3900,0.96625,25.519,67.6
26.4074,26.4175,0.98225,25.500,68.6
26.4101,26.3863,0.99100,25.394,67.4
26.4116,26.3588,0.97250,25.419,66.4
26.4132,26.3837,0.98475,25.562,67.3
26.4146,26.3900,0.97425,25.425,67.6
26.4162,26.3900,0.97050,25.506,67.6
26.4179,26.3775,0.97125,25.363,67.1
26.4195,26.3900,0.96700,25.406,67.6
26.4211,26.3837,0.97250,25.281,67.3
26.4226,26.3775,0.96925,25.406,67.1
26.4242,26.3775,0.96200,25.306,67.1
26.4257,26.3837,0.96500,25.375,67.3
26.4274,26.3675,0.96575,25.438,66.7
26.4302,26.3800,0.99900,25.500,67.2
26.4318,26.4050,0.99700,25.312,68.1
26.4334,26.3950,0.99950,25.731,67.8
26.4350,26.3950,0.96375,25.713,67.8
26.4367,26.3950,0.96025,25.650,67.8
26.4382,26.3900,0.97925,25.169,67.6
26.4410,26.3837,0.96750,25.938,67.3
26.4427,26.3837,0.96575,25.756,67.3
26.4443,26.3950,0.95700,25.500,67.8
26.4459,26.3900,0.99450,25.906,67.6
26.4475,26.3775,0.97725,25.538,67.1
26.4492,26.4075,0.96025,25.263,68.2
26.4508,26.3775,0.97675,25.538,67.1
26.4524,26.3837,0.97600,25.569,67.3
26.4554,26.3950,0.97050,25.456,67.8
26.4570,26.3775,0.96925,25.394,67.1
26.4586,26.3863,0.96825,25.700,67.4
26.4601,26.3588,0.98725,25.562,66.4
26.4617,26.3775,0.97425,25.500,67.1
26.4631,26.3800,1.00375,25.713,67.2
26.4646,26.4112,0.96450,25.794,68.4
26.4661,26.3863,0.96575,25.812,67.4
26.4676,26.3925,0.97600,26.181,67.7
26.4692,26.3925,0.96025,26.100,67.7
26.4708,26.3800,0.96875,26.031,67.2
26.4724,26.3800,0.95900,25.925,67.2
26.4739,26.3712,0.96450,26.000,66.9
26.4756,26.3800,0.96250,25.681,67.2
26.4772,26.3900,0.95650,25.569,67.6
26.4787,26.3863,0.95525,25.838,67.4
26.4804,26.3863,0.96575,25.444,67.4
26.4819,26.3987,0.97850,25.438,67.9
26.4836,26.4013,0.98525,25.588,68.0
26.4852,26.3837,0.97500,25.875,67.3
26.4867,26.4013,0.99325,26.000,68.0
26.4882,26.3837,0.99700,25.956,67.3
26.4898,26.3900,0.99325,25.694,67.6
26.4914,26.3775,0.97975,25.588,67.1
26.4930,26.3950,0.98050,25.588,67.8
26.4947,26.3925,0.97975,25.581,67.7
26.4963,26.3863,0.98900,25.700,67.4
26.4979,26.3837,0.98225,25.375,67.3
26.4995,26.3987,0.97125,25.581,67.9
26.5011,26.3712,1.00325,25.756,66.9
26.5027,26.3650,0.99200,25.663,66.7
26.5042,26.3950,0.98975,25.794,67.8
26.5058,26.3900,0.96750,25.700,67.6
26.5075,26.3650,1.00625,25.825,66.7
26.5091,26.3900,1.00800,25.812,67.6
26.5108,26.3800,0.96825,25.456,67.2
26.5124,26.3863,0.96500,25.456,67.4
26.5138,26.3900,0.96750,25.713,67.6
26.5154,26.3800,0.97000,25.344,67.2
26.5168,26.3712,0.96575,25.444,66.9
26.5183,26.3987,0.96500,25.263,67.9
26.5199,26.4050,0.96700,25.425,68.1
26.5214,26.3800,0.96875,25.356,67.2
26.5229,26.3900,0.96750,25.331,67.6
26.5245,26.3675,0.96375,25.394,66.7
26.5275,26.4075,0.95325,25.250,68.2
26.5291,26.3775,0.98225,25.519,67.1
26.5307,26.3950,0.97175,25.325,67.8
26.5323,26.3925,0.97675,25.281,67.7
26.5339,26.3950,1.00450,25.562,67.8
26.5355,26.3675,0.99775,25.569,66.7
26.5370,26.3950,0.96125,25.619,67.8
26.5386,26.3837,0.95150,25.312,67.3
26.5401,26.3837,0.98525,25.631,67.3
26.5417,26.3925,0.97550,25.956,67.7
26.5432,26.3925,0.98900,25.713,67.7
26.5448,26.3775,1.00000,25.425,67.1
26.5477,26.3863,0.96925,25.775,67.4
26.5494,26.3588,0.97725,25.394,66.4
26.5522,26.3738,0.96575,25.613,67.0
26.5552,26.3800,0.98600,25.844,67.2
26.5567,26.3900,0.98850,25.588,67.6
26.5582,26.3738,0.97375,26.062,67.0
26.5598,26.3800,0.97375,25.675,67.2
26.5614,26.3925,0.97125,25.856,67.7
26.5631,26.3675,0.96875,26.100,66.7
26.5658,26.3950,0.95825,25.356,67.8
26.5673,26.3987,0.97250,25.569,67.9
26.5688,26.3987,0.96500,25.406,67.9
26.5704,26.3925,0.97250,25.406,67.7
26.5719,26.3650,0.97600,25.356,66.7
26.5746,26.3775,0.97175,25.506,67.1
26.5762,26.3925,0.95900,25.181,67.7
26.5779,26.3863,0.97975,25.363,67.4
26.5795,26.3800,0.97725,25.219,67.2
26.5811,26.3613,0.96925,25.562,66.5
26.5827,26.3837,0.96500,25.531,67.3
26.5843,26.3800,0.97000,25.475,67.2
26.5858,26.4238,0.96200,25.250,68.8
26.5886,26.3863,0.97125,25.581,67.4
26.5901,26.3950,0.96450,25.419,67.8
26.5917,26.3800,0.97175,25.456,67.2
26.5934,26.3712,0.96700,25.219,66.9
26.5950,26.3837,0.97250,25.388,67.3
26.5966,26.3925,0.97725,25.538,67.7
26.5994,26.3987,0.97250,25.681,67.9
26.6024,26.3650,0.97925,26.338,66.7
26.6040,26.3775,0.97125,26.244,67.1
26.6057,26.3950,0.98225,26.350,67.8
26.6086,26.3950,0.98850,25.969,67.8
26.6101,26.3837,0.98225,26.656,67.3
26.6117,26.3837,0.97375,25.938,67.3
26.6134,26.3900,0.96875,25.619,67.6
26.6149,26.3650,0.97500,26.044,66.7
26.6168,26.3900,0.98400,25.744,67.6
26.6184,26.3837,0.98100,25.644,67.3
26.6198,26.3900,0.98050,25.469,67.6
26.6214,26.3675,0.97725,25.725,66.7
26.6242,26.3712,0.98725,25.806,66.9
26.6283,26.3900,0.96025,26.431,67.6
26.6299,26.3950,0.97300,25.488,67.8
26.6314,26.4075,0.96125,25.325,68.2
26.6331,26.3800,0.96200,25.600,67.2
26.6347,26.3987,0.96025,25.613,67.9
26.6362,26.4050,0.97000,25.456,68.1
26.6378,26.3925,0.97175,25.363,67.7
26.6394,26.4075,0.97550,25.562,68.2
26.6409,26.3800,0.97500,25.406,67.2
26.6439,26.3925,0.97850,25.519,67.7
26.6455,26.3562,0.97675,25.663,66.3
26.6471,26.3863,0.97125,25.569,67.4
26.6487,26.3863,0.96750,25.275,67.4
26.6504,26.3837,0.97250,26.450,67.3
26.6520,26.3800,0.97375,25.550,67.2
26.6535,26.3925,0.96500,26.306,67.7
26.6551,26.3863,0.97375,26.163,67.4
26.6567,26.3738,0.97300,26.288,67.0
26.6582,26.3900,0.97125,26.244,67.6
26.6597,26.3675,0.97550,25.600,66.7
26.6614,26.3837,0.96250,26.275,67.3
26.6630,26.3775,0.97675,26.500,67.1
26.6647,26.3863,0.97000,26.244,67.4
26.6663,26.3837,0.96750,25.700,67.3
26.6679,26.3613,0.97125,25.488,66.5
26.6696,26.3837,0.97250,25.681,67.3
26.6712,26.3837,0.97800,25.731,67.3
26.6727,26.3800,0.97050,25.469,67.2
26.6741,26.4013,0.96025,25.388,68.0
26.6756,26.3712,0.96750,25.344,66.9
26.6771,26.3775,0.97925,25.906,67.1
26.6786,26.3775,0.97600,25.650,67.1
26.6801,26.3837,0.97500,25.550,67.3
26.6816,26.3837,0.96575,25.425,67.3
26.6832,26.3925,0.97925,25.763,67.7
26.6848,26.3925,0.96700,25.788,67.7
26.6864,26.3800,0.97375,25.475,67.2
