timestamp,voltage_V,current_A,power_W
3.4836,5.4125,-0.00150,0.013
3.4889,5.4125,-0.00150,0.013
3.4903,5.4162,-0.00025,0.013
3.4931,5.4162,-0.00275,0.000
3.4945,5.4125,-0.00200,0.013
3.4961,5.4162,-0.00275,0.013
3.4976,5.4125,-0.00150,0.013
3.4991,5.4250,-0.00200,0.000
3.5005,5.4162,-0.00150,0.013
3.5021,5.4212,-0.00200,0.013
3.5036,5.4212,-0.00200,0.013
3.5063,5.4212,-0.00075,0.000
3.5078,5.4188,-0.00150,0.013
3.5093,5.4188,-0.00200,0.000
3.5108,5.4188,-0.00150,0.019
3.5136,5.4162,-0.00025,0.013
3.5163,5.4162,-0.00075,0.013
3.5178,5.4188,-0.00275,0.000
3.5193,5.4188,-0.00075,0.000
3.5208,5.4162,-0.00200,0.013
3.5223,5.4162,-0.00150,0.013
3.5238,5.4125,-0.00150,0.013
3.5253,5.4162,-0.00200,0.000
3.5268,5.4125,-0.00075,0.013
3.5283,5.4125,-0.00200,0.013
3.5300,5.4062,-0.00150,0.000
3.5316,5.4162,-0.00150,0.013
3.5331,5.4125,-0.00150,0.013
3.5346,5.4212,-0.00150,0.000
3.5361,5.4188,-0.00150,0.013
3.5376,5.4188,-0.00150,0.013
3.5391,5.4125,-0.00150,0.013
3.5406,5.4062,-0.00075,0.013
3.5421,5.4162,-0.00200,0.013
3.5436,5.4125,-0.00150,0.000
3.5464,5.4125,-0.00200,0.013
3.5479,5.4162,-0.00200,0.013
3.5507,5.4162,-0.00150,0.000
3.5523,5.4125,-0.00075,0.013
3.5538,5.4125,-0.00075,0.013
3.5556,5.4162,-0.00200,0.013
3.5584,5.4212,-0.00275,0.000
3.5599,5.4188,-0.00275,0.000
3.5614,5.4188,-0.00150,0.013
3.5629,5.4162,-0.00275,0.000
3.5644,5.4188,-0.00150,0.013
3.5671,5.4188,-0.00275,0.013
3.5699,5.4162,-0.00200,0.013
3.5714,5.4162,-0.00275,0.013
3.5730,5.4162,-0.00075,0.000
3.5746,5.4188,-0.00150,0.013
3.5761,5.4125,-0.00200,0.013
3.5775,5.4162,-0.00150,0.013
3.5791,5.4188,-0.00075,0.013
3.5806,5.4125,-0.00025,0.000
3.5835,5.4162,-0.00150,0.013
3.5863,5.4162,-0.00150,0.013
3.5878,5.4188,-0.00075,0.013
3.5893,5.4188,-0.00150,0.013
3.5921,5.4212,-0.00150,0.000
3.5936,5.4188,-0.00200,0.013
3.5951,5.4162,-0.00150,0.000
3.5966,5.4212,-0.00075,0.000
3.5981,5.4162,-0.00150,0.000
3.5995,5.4162,-0.00200,0.013
3.6011,5.4212,-0.00075,0.013
3.6025,5.4125,-0.00150,0.013
3.6054,5.4162,-0.00075,0.000
3.6069,5.4125,-0.00025,0.000
3.6084,5.4212,-0.00075,0.013
3.6098,5.4100,-0.00200,0.013
3.6113,5.4125,-0.00150,0.013
3.6128,5.4125,-0.00150,0.000
3.6143,5.4162,-0.00150,0.013
3.6158,5.4125,-0.00075,0.000
3.6173,5.4162,-0.00200,0.000
3.6188,5.4125,-0.00275,0.000
3.6203,5.4188,-0.00200,0.013
3.6218,5.4188,-0.00200,0.000
3.6246,5.4188,-0.00075,0.000
3.6261,5.4162,-0.00025,0.000
3.6275,5.4188,-0.00075,0.013
3.6291,5.4188,-0.00025,0.013
3.6306,5.4100,-0.00150,0.000
3.6321,5.4188,-0.00150,0.000
3.6336,5.4162,-0.00150,0.013
3.6351,5.4188,-0.00075,0.013
3.6366,5.4125,-0.00150,0.000
3.6384,5.4188,-0.00200,0.013
3.6412,5.4212,-0.00200,0.013
3.6440,5.4162,-0.00150,0.013
3.6456,5.4188,-0.00150,0.019
3.6471,5.4162,-0.00150,0.013
3.6499,5.4188,-0.00025,0.013
3.6514,5.4188,-0.00200,0.000
3.6529,5.4188,-0.00150,0.013
3.6544,5.4188,-0.00150,0.013
3.6560,5.4162,-0.00150,0.013
3.6576,5.4275,-0.00150,0.013
3.6592,5.4162,-0.00150,0.013
3.6609,5.4188,-0.00075,0.000
3.6625,5.4212,-0.00200,0.013
3.6641,5.4188,-0.00150,0.000
3.6657,5.4100,-0.00200,0.013
3.6672,5.4212,-0.00200,0.013
3.6687,5.4125,-0.00075,0.013
3.6702,5.4125,-0.00150,0.013
3.6717,5.4162,-0.00075,0.013
3.6733,5.4188,-0.00150,0.013
3.6749,5.4250,-0.00275,0.013
3.6764,5.4212,-0.00200,0.013
3.6780,5.4188,-0.00025,0.000
3.6809,5.4188,-0.00025,0.000
3.6826,5.4062,-0.00200,0.000
3.6841,5.4162,-0.00150,0.013
3.6856,5.4162,-0.00150,0.013
3.6884,5.4162,-0.00075,0.013
3.6903,5.4125,-0.00325,0.000
3.6919,5.4212,-0.00025,0.000
3.6945,5.4100,-0.00075,0.013
3.6974,5.4188,-0.00200,0.000
3.6989,5.4125,-0.00075,0.013
3.7004,5.4100,-0.00275,0.013
3.7032,5.4188,-0.00150,0.013
3.7047,5.4188,-0.00150,0.013
3.7063,5.4162,-0.00150,0.000
3.7078,5.4212,-0.00150,0.013
3.7095,5.4188,-0.00150,0.013
3.7110,5.4100,-0.00200,0.013
3.7125,5.4125,-0.00075,0.000
3.7155,5.4212,-0.00150,0.013
3.7170,5.4188,-0.00200,0.013
3.7186,5.4188,-0.00025,0.013
3.7201,5.4162,-0.00025,0.013
3.7219,5.4100,-0.00150,0.013
3.7235,5.4188,-0.00150,0.013
3.7251,5.4162,-0.00200,0.013
3.7267,5.4162,-0.00075,0.013
3.7283,5.4100,-0.00075,0.013
3.7312,5.4062,-0.00075,0.013
3.7328,5.4125,-0.00200,0.013
3.7344,5.4212,-0.00200,0.013
3.7371,5.4162,-0.00150,0.013
3.7386,5.4100,-0.00075,0.013
3.7413,5.4188,-0.00150,0.013
3.7428,5.4162,-0.00075,0.013
3.7446,5.4212,-0.00150,0.000
3.7461,5.4188,-0.00075,0.000
3.7475,5.4188,-0.00150,0.013
3.7489,5.4188,-0.00200,0.000
3.7504,5.4212,-0.00275,0.013
3.7519,5.4250,-0.00150,0.000
3.7533,5.4212,-0.00150,0.013
3.7548,5.4100,-0.00150,0.013
3.7563,5.4100,-0.00150,0.013
3.7578,5.4162,-0.00200,0.013
3.7593,5.4162,-0.00075,0.000
3.7608,5.4125,-0.00025,0.013
3.7623,5.4188,-0.00075,0.000
3.7638,5.4162,-0.00025,0.000
3.7665,5.4162,-0.00075,0.013
3.7681,5.4188,-0.00150,0.013
3.7695,5.4162,-0.00150,0.013
3.7711,5.4100,-0.00075,0.013
3.7725,5.4125,-0.00025,0.000
3.7753,5.4125,-0.00275,0.000
3.7768,5.4188,-0.00200,0.000
3.7796,5.4188,-0.00025,0.013
3.7811,5.4125,-0.00200,0.013
3.7825,5.4162,-0.00150,0.013
3.7841,5.4212,-0.00150,0.000
3.7856,5.4162,-0.00200,0.013
3.7871,5.4100,-0.00150,0.013
3.7898,5.4188,-0.00275,0.013
3.7913,5.4162,-0.00275,0.000
3.7927,5.4100,-0.00025,0.013
3.7941,5.4125,-0.00150,0.000
3.7954,5.4100,-0.00200,0.000
3.7970,5.4188,-0.00025,0.013
3.7987,5.4162,-0.00075,0.013
3.8001,5.4188,-0.00150,0.013
3.8016,5.4212,-0.00200,0.013
3.8031,5.4162,-0.00200,0.013
3.8045,5.4162,-0.00075,0.013
3.8061,5.4162,-0.00200,0.000
3.8075,5.4162,-0.00150,0.013
3.8091,5.4250,-0.00075,0.013
3.8106,5.4162,-0.00075,0.000
3.8121,5.4188,-0.00200,0.013
3.8136,5.4188,-0.00075,0.013
3.8151,5.4125,-0.00200,0.000
3.8166,5.4162,-0.00275,0.013
3.8181,5.4275,-0.00150,0.013
3.8196,5.4162,-0.00200,0.013
3.8212,5.4212,-0.00075,0.013
3.8226,5.4188,-0.00075,0.013
3.8241,5.4212,-0.00150,0.000
3.8255,5.4162,-0.00075,0.013
3.8271,5.4100,-0.00200,0.013
3.8286,5.4162,-0.00150,0.013
3.8301,5.4125,-0.00150,0.013
3.8316,5.4062,-0.00275,0.013
3.8331,5.4188,-0.00075,0.000
3.8345,5.4162,-0.00150,0.013
3.8359,5.4212,-0.00325,0.013
3.8374,5.4212,-0.00200,0.013
3.8388,5.4125,-0.00200,0.013
3.8403,5.4188,-0.00075,0.013
3.8418,5.4162,-0.00075,0.000
3.8433,5.4162,-0.00075,0.000
3.8448,5.4125,-0.00075,0.013
3.8464,5.4162,-0.00200,0.013
3.8480,5.4062,-0.00075,0.000
3.8496,5.4188,-0.00150,0.013
3.8515,5.4250,-0.00150,0.000
3.8531,5.4162,-0.00150,0.013
3.8546,5.4162,-0.00075,0.000
3.8561,5.4212,-0.00075,0.000
3.8576,5.4212,-0.00150,0.013
3.8605,5.4162,-0.00150,0.000
3.8633,5.4188,-0.00275,0.013
3.8649,5.4100,-0.00200,0.013
3.8665,5.4212,-0.00075,0.000
3.8681,5.4250,-0.00200,0.013
3.8696,5.4188,-0.00275,0.013
3.8711,5.4250,-0.00075,0.000
3.8726,5.4188,-0.00150,0.000
3.8743,5.4162,-0.00150,0.000
3.8759,5.4188,-0.00200,0.013
3.8787,5.4162,-0.00150,0.000
3.8803,5.4188,-0.00200,0.013
3.8819,5.4212,-0.00025,0.013
3.8835,5.4125,-0.00200,0.000
3.8849,5.4162,-0.00150,0.000
3.8865,5.4188,-0.00075,0.000
3.8881,5.4188,-0.00025,0.013
3.8896,5.4212,-0.00200,0.013
3.8925,5.4125,-0.00200,0.013
3.8942,5.4162,0.00100,0.013
3.8957,5.4125,-0.00025,0.000
3.8973,5.4125,-0.00075,0.000
3.8989,5.4100,-0.00200,0.000
3.9004,5.4162,-0.00150,0.013
3.9019,5.4162,-0.00200,0.013
3.9038,5.4125,-0.00150,0.013
3.9067,5.4188,-0.00200,0.000
3.9083,5.4188,-0.00200,0.013
3.9099,5.4250,-0.00275,0.000
3.9115,5.4250,-0.00025,0.013
3.9130,5.4162,-0.00075,0.000
3.9145,5.4125,-0.00075,0.000
3.9161,5.4162,-0.00150,0.013
3.9176,5.4162,-0.00150,0.013
3.9192,5.4188,-0.00025,0.013
3.9207,5.4162,-0.00025,0.013
3.9223,5.4188,-0.00075,0.013
3.9239,5.4162,-0.00150,0.013
3.9254,5.4188,-0.00150,0.013
3.9271,5.4188,-0.00025,0.000
3.9286,5.4188,-0.00150,0.019
3.9303,5.4162,-0.00275,0.013
3.9319,5.4212,-0.00075,0.013
3.9334,5.4125,-0.00200,0.013
3.9350,5.4162,-0.00150,0.013
3.9364,5.4250,-0.00275,0.013
3.9379,5.4100,-0.00075,0.013
3.9395,5.4125,-0.00150,0.013
3.9411,5.4162,-0.00150,0.013
3.9427,5.4125,-0.00150,0.000
3.9442,5.4188,-0.00200,0.000
3.9458,5.4162,-0.00150,0.000
3.9475,5.4162,-0.00025,0.000
3.9491,5.4212,-0.00275,0.000
3.9506,5.4212,-0.00025,0.013
3.9521,5.4188,-0.00200,0.013
3.9536,5.4100,-0.00025,0.013
3.9552,5.4212,-0.00150,0.013
3.9568,5.4100,-0.00150,0.013
3.9584,5.4162,-0.00150,0.013
3.9600,5.4250,-0.00025,0.013
3.9616,5.4188,-0.00200,0.013
3.9631,5.4125,-0.00025,0.000
3.9646,5.4188,-0.00275,0.000
3.9673,5.4188,-0.00150,0.013
3.9688,5.4212,-0.00200,0.013
3.9703,5.4162,-0.00150,0.013
3.9718,5.4188,-0.00150,0.013
3.9733,5.4212,-0.00150,0.013
3.9748,5.4125,-0.00150,0.013
3.9763,5.4125,-0.00150,0.013
3.9791,5.4162,-0.00150,0.000
3.9806,5.4162,-0.00075,0.013
3.9821,5.4038,-0.00075,0.013
3.9836,5.4162,-0.00025,0.000
3.9851,5.4188,-0.00150,0.013
3.9866,5.4125,-0.00200,0.013
3.9883,5.4212,-0.00075,0.013
3.9911,5.4188,-0.00150,0.000
3.9926,5.4125,-0.00075,0.013
3.9941,5.4162,-0.00150,0.000
3.9956,5.4162,-0.00075,0.013
3.9971,5.4188,-0.00150,0.000
3.9986,5.4188,-0.00025,0.013
4.0001,5.4125,-0.00150,0.000
4.0016,5.4162,-0.00150,0.013
4.0031,5.4100,-0.00150,0.013
4.0045,5.4162,-0.00150,0.013
4.0061,5.4188,-0.00325,0.013
4.0075,5.4100,-0.00150,0.013
4.0104,5.4188,-0.00150,0.013
4.0131,5.4188,-0.00150,0.013
4.0146,5.4162,-0.00200,0.019
4.0186,5.4188,-0.00200,0.000
4.0201,5.4250,-0.00150,0.000
4.0236,5.4162,-0.00150,0.000
4.0252,5.4188,-0.00150,0.013
4.0266,5.4125,-0.00150,0.013
4.0281,5.4188,-0.00075,0.013
4.0296,5.4188,-0.00075,0.013
4.0311,5.4188,-0.00200,0.013
4.0326,5.4188,-0.00150,0.013
4.0341,5.4162,-0.00150,0.000
4.0355,5.4212,-0.00150,0.013
4.0371,5.4188,-0.00150,0.013
4.0386,5.4162,-0.00200,0.013
4.0401,5.4162,-0.00075,0.013
4.0428,5.4212,-0.00075,0.013
4.0443,5.4125,-0.00150,0.000
4.0458,5.4162,-0.00075,0.013
4.0473,5.4162,-0.00275,0.013
4.0489,5.4100,-0.00150,0.000
4.0517,5.4188,-0.00075,0.013
4.0532,5.4188,-0.00150,0.000
4.0547,5.4162,-0.00150,0.000
4.0563,5.4162,-0.00075,0.013
4.0592,5.4125,-0.00025,0.000
4.0608,5.4125,-0.00025,0.000
4.0623,5.4188,-0.00075,0.013
4.0643,5.4162,-0.00150,0.013
4.0658,5.4188,-0.00200,0.000
4.0673,5.4188,-0.00075,0.013
4.0689,5.4100,-0.00150,0.000
4.0704,5.4100,-0.00075,0.013
4.0719,5.4212,-0.00075,0.013
4.0745,5.4162,-0.00150,0.000
4.0761,5.4188,-0.00075,0.013
4.0776,5.4212,-0.00150,0.013
4.0792,5.4162,-0.00150,0.013
4.0809,5.4125,-0.00200,0.013
4.0825,5.4100,-0.00150,0.013
4.0840,5.4188,-0.00200,0.013
4.0855,5.4188,-0.00025,0.000
4.0883,5.4212,-0.00150,0.013
4.0898,5.4188,-0.00275,0.013
4.0914,5.4188,-0.00200,0.000
4.0930,5.4100,-0.00075,0.000
4.0946,5.4162,-0.00075,0.013
4.0962,5.4188,0.00050,0.013
4.0978,5.4250,-0.00150,0.013
4.0994,5.4188,-0.00150,0.000
4.1008,5.4188,-0.00150,0.013
4.1023,5.4125,-0.00200,0.013
4.1039,5.4212,-0.00200,0.013
4.1054,5.4162,-0.00150,0.000
4.1069,5.4188,-0.00075,0.013
4.1085,5.4162,-0.00200,0.000
4.1101,5.4162,-0.00025,0.013
4.1116,5.4188,-0.00150,0.000
4.1132,5.4162,-0.00025,0.013
4.1149,5.4162,-0.00150,0.000
4.1165,5.4188,-0.00150,0.000
4.1182,5.4162,-0.00075,0.000
4.1197,5.4162,-0.00150,0.013
4.1212,5.4125,-0.00075,0.013
4.1227,5.4188,-0.00200,0.013
4.1243,5.4162,-0.00150,0.013
4.1259,5.4188,-0.00025,0.000
4.1274,5.4188,-0.00075,0.013
4.1290,5.4100,-0.00075,0.013
4.1306,5.4188,-0.00150,0.000
4.1323,5.4212,-0.00200,0.013
4.1338,5.4162,-0.00275,0.000
4.1354,5.4162,-0.00075,0.013
4.1368,5.4125,-0.00150,0.013
4.1397,5.4188,-0.00075,0.013
4.1413,5.4125,-0.00150,0.000
4.1428,5.4212,-0.00200,0.000
4.1444,5.4188,-0.00025,0.013
4.1459,5.4162,-0.00150,0.013
4.1475,5.4162,-0.00200,0.000
4.1491,5.4188,-0.00025,0.013
4.1506,5.4188,-0.00075,0.000
4.1521,5.4212,-0.00150,0.013
4.1537,5.4125,-0.00075,0.013
4.1552,5.4162,-0.00200,0.013
4.1567,5.4188,-0.00150,0.013
4.1583,5.4125,-0.00200,0.013
4.1599,5.4188,-0.00275,0.000
4.1615,5.4250,-0.00325,0.013
4.1632,5.4162,-0.00150,0.013
4.1648,5.4162,-0.00200,0.000
4.1664,5.4212,0.00050,0.013
4.1679,5.4188,-0.00200,0.000
4.1696,5.4062,-0.00075,0.013
4.1712,5.4162,-0.00200,0.000
4.1728,5.4212,-0.00200,0.013
4.1743,5.4100,-0.00150,0.000
4.1759,5.4162,-0.00075,0.000
4.1774,5.4038,-0.00150,0.013
4.1789,5.4188,-0.00150,0.000
4.1805,5.4212,-0.00025,0.013
4.1822,5.4125,0.00050,0.013
4.1837,5.4125,-0.00200,0.013
4.1853,5.4100,-0.00075,0.013
4.1868,5.4188,0.00100,0.013
4.1885,5.4188,-0.00200,0.000
4.1901,5.4212,-0.00150,0.013
4.1916,5.4162,-0.00200,0.013
4.1934,5.4162,-0.00150,0.013
4.1949,5.4162,-0.00200,0.013
4.1966,5.4162,-0.00150,0.013
4.1983,5.4125,-0.00275,0.013
4.1998,5.4125,-0.00150,0.000
4.2014,5.4212,-0.00150,0.013
4.2029,5.4188,-0.00075,0.013
4.2044,5.4188,-0.00075,0.000
4.2059,5.4125,-0.00150,0.013
4.2075,5.4212,-0.00200,0.000
4.2091,5.4212,-0.00150,0.013
4.2106,5.4162,-0.00200,0.013
4.2122,5.4162,-0.00075,0.013
4.2139,5.4188,-0.00275,0.000
4.2154,5.4162,-0.00200,0.013
4.2169,5.4212,-0.00150,0.013
4.2185,5.4188,0.00050,0.013
4.2213,5.4188,-0.00150,0.000
4.2230,5.4162,-0.00275,0.013
4.2247,5.4162,-0.00200,0.013
4.2262,5.4062,-0.00075,0.013
4.2277,5.4162,-0.00275,0.013
4.2303,5.4188,-0.00075,0.000
4.2318,5.4125,-0.00025,0.013
4.2333,5.4188,-0.00075,0.013
4.2349,5.4162,-0.00150,0.000
4.2365,5.4162,-0.00075,0.013
4.2381,5.4162,-0.00200,0.013
4.2397,5.4188,-0.00075,0.000
4.2426,5.4100,-0.00275,0.013
4.2442,5.4125,-0.00075,0.013
4.2457,5.4188,-0.00150,0.013
4.2474,5.4188,-0.00075,0.013
4.2491,5.4162,-0.00200,0.013
4.2506,5.4125,-0.00150,0.019
4.2521,5.4188,-0.00275,0.013
4.2536,5.4162,-0.00025,0.013
4.2551,5.4188,-0.00150,0.013
4.2566,5.4162,-0.00275,0.013
4.2581,5.4188,-0.00200,0.000
4.2597,5.4212,-0.00075,0.013
4.2613,5.4100,-0.00200,0.013
4.2629,5.4162,-0.00150,0.000
4.2645,5.4188,-0.00200,0.013
4.2674,5.4100,-0.00150,0.013
4.2689,5.4062,-0.00075,0.019
4.2705,5.4162,-0.00025,0.000
4.2720,5.4125,-0.00150,0.013
4.2735,5.4188,-0.00275,0.013
4.2751,5.4125,-0.00150,0.013
4.2769,5.4250,-0.00150,0.013
4.2785,5.4188,-0.00075,0.013
4.2814,5.4212,-0.00075,0.013
4.2829,5.4162,-0.00075,0.013
4.2844,5.4188,-0.00200,0.013
4.2870,5.4212,-0.00025,0.013
4.2899,5.4125,-0.00150,0.000
4.2915,5.4125,-0.00150,0.013
4.2932,5.4188,-0.00275,0.000
4.2948,5.4188,-0.00075,0.013
4.2964,5.4125,-0.00200,0.013
4.2981,5.4188,-0.00075,0.013
4.2996,5.4125,-0.00150,0.013
4.3011,5.4188,-0.00150,0.019
4.3027,5.4162,-0.00200,0.013
4.3042,5.4162,-0.00150,0.000
4.3070,5.4250,-0.00200,0.013
4.3084,5.4125,-0.00200,0.000
4.3101,5.4162,-0.00200,0.013
4.3116,5.4125,-0.00025,0.013
4.3145,5.4188,-0.00025,0.013
4.3161,5.4100,-0.00275,0.013
4.3176,5.4188,-0.00200,0.013
4.3204,5.4162,-0.00150,0.000
4.3233,5.4188,-0.00150,0.019
4.3249,5.4125,-0.00200,0.013
4.3265,5.4162,-0.00075,0.013
4.3281,5.4100,-0.00150,0.013
4.3299,5.4162,-0.00200,0.013
4.3314,5.4162,0.00050,0.000
4.3341,5.4162,-0.00150,0.000
4.3357,5.4188,-0.00075,0.000
4.3372,5.4188,-0.00200,0.013
4.3386,5.4100,-0.00150,0.000
4.3401,5.4125,-0.00025,0.013
4.3414,5.4162,-0.00075,0.000
4.3427,5.4162,-0.00075,0.000
4.3442,5.4162,-0.00150,0.013
4.3456,5.4188,-0.00150,0.000
4.3471,5.4212,-0.00150,0.013
4.3486,5.4125,-0.00275,0.013
4.3501,5.4162,-0.00075,0.000
4.3516,5.4162,-0.00200,0.013
4.3531,5.4188,-0.00150,0.013
4.3545,5.4162,-0.00150,0.013
4.3561,5.4188,-0.00025,0.000
4.3576,5.4188,-0.00075,0.000
4.3591,5.4212,-0.00075,0.013
4.3606,5.4125,-0.00200,0.013
4.3621,5.4212,-0.00150,0.013
4.3636,5.4125,-0.00150,0.013
4.3651,5.4188,-0.00150,0.000
4.3665,5.4212,-0.00275,0.000
4.3681,5.4188,-0.00150,0.013
4.3696,5.4125,-0.00025,0.013
4.3711,5.4162,-0.00200,0.013
4.3726,5.4100,-0.00200,0.013
4.3741,5.4188,-0.00200,0.013
4.3756,5.4250,-0.00025,0.000
4.3771,5.4162,-0.00200,0.013
4.3785,5.4125,-0.00025,0.000
4.3799,5.4188,-0.00200,0.000
4.3815,5.4188,-0.00325,0.013
4.3832,5.4188,0.00050,0.000
4.3846,5.4188,-0.00325,0.013
4.3861,5.4162,-0.00200,0.013
4.3875,5.4212,-0.00200,0.013
4.3891,5.4188,-0.00150,0.000
4.3906,5.4162,-0.00075,0.000
4.3921,5.4188,-0.00075,0.000
4.3936,5.4188,0.00100,0.013
4.3951,5.4188,-0.00075,0.013
4.3966,5.4188,-0.00275,0.013
4.3981,5.4125,-0.00150,0.013
4.3996,5.4188,-0.00075,0.013
4.4011,5.4188,-0.00075,0.013
4.4025,5.4188,-0.00150,0.000
4.4041,5.4188,-0.00025,0.013
4.4055,5.4162,-0.00150,0.013
4.4071,5.4125,-0.00025,0.013
4.4086,5.4212,-0.00150,0.013
4.4101,5.4188,-0.00200,0.013
4.4128,5.4188,-0.00325,0.013
4.4143,5.4125,-0.00025,0.013
4.4158,5.4162,-0.00075,0.013
4.4173,5.4212,-0.00200,0.000
4.4187,5.4162,-0.00150,0.000
4.4213,5.4188,-0.00025,0.013
4.4228,5.4125,-0.00150,0.013
4.4243,5.4250,-0.00025,0.000
4.4258,5.4162,-0.00075,0.013
4.4273,5.4162,-0.00150,0.013
4.4288,5.4162,-0.00075,0.013
4.4303,5.4188,-0.00150,0.000
4.4318,5.4212,-0.00200,0.013
4.4333,5.4212,-0.00075,0.013
4.4348,5.4125,-0.00275,0.013
4.4364,5.4125,-0.00025,0.013
4.4378,5.4162,-0.00150,0.013
4.4393,5.4125,-0.00150,0.013
4.4408,5.4212,-0.00200,0.013
4.4422,5.4162,-0.00075,0.013
4.4450,5.4188,-0.00075,0.000
4.4464,5.4162,-0.00150,0.000
4.4479,5.4100,-0.00150,0.013
4.4493,5.4162,-0.00200,0.013
4.4508,5.4212,-0.00200,0.013
4.4523,5.4125,-0.00275,0.000
4.4538,5.4162,-0.00150,0.013
4.4553,5.4100,-0.00150,0.013
4.4568,5.4162,-0.00075,0.013
4.4583,5.4162,-0.00275,0.013
4.4599,5.4188,-0.00150,0.013
4.4615,5.4188,-0.00150,0.000
4.4631,5.4162,-0.00150,0.013
4.4647,5.4188,-0.00275,0.000
4.4663,5.4125,-0.00150,0.013
4.4678,5.4125,-0.00025,0.000
4.4694,5.4125,-0.00150,0.000
4.4708,5.4100,-0.00150,0.000
4.4724,5.4188,-0.00150,0.013
4.4739,5.4212,-0.00150,0.000
4.4754,5.4188,-0.00075,0.000
4.4771,5.4162,-0.00025,0.013
4.4786,5.4188,-0.00075,0.013
4.4803,5.4162,-0.00075,0.000
4.4819,5.4212,-0.00150,0.000
4.4834,5.4188,-0.00150,0.013
4.4849,5.4188,-0.00150,0.013
4.4863,5.4212,-0.00150,0.000
4.4879,5.4162,-0.00200,0.013
4.4895,5.4188,-0.00075,0.013
4.4911,5.4162,-0.00075,0.013
4.4926,5.4162,-0.00075,0.013
4.4941,5.4188,-0.00200,0.013
4.4956,5.4212,-0.00025,0.013
4.4971,5.4125,-0.00075,0.013
4.4986,5.4125,-0.00075,0.013
4.5001,5.4125,-0.00200,0.013
4.5017,5.4125,-0.00075,0.013
4.5032,5.4188,-0.00200,0.000
4.5047,5.4188,-0.00025,0.000
4.5077,5.4188,-0.00075,0.013
4.5092,5.4188,-0.00275,0.013
4.5108,5.4100,-0.00150,106.375
4.5123,22.1262,8.19175,204.138
4.5139,25.1938,3.39600,57.281
4.5156,25.4213,1.16325,23.406
4.5184,25.5938,0.58100,14.006
4.5200,25.6300,0.51250,13.413
4.5215,25.6513,0.57050,16.356
4.5231,25.6700,0.73350,21.125
4.5247,25.6700,1.00075,28.131
4.5263,25.6638,1.27650,32.738
4.5292,25.6700,0.61175,13.038
4.5309,25.7250,0.39250,9.275
4.5325,25.7438,0.33525,8.263
4.5341,25.7500,0.33900,9.994
4.5356,25.7413,0.62400,20.069
4.5371,25.7438,0.36975,8.562
4.5387,25.7600,0.31250,8.200
4.5403,25.7600,0.29650,7.600
4.5421,25.7750,0.26875,6.900
4.5436,25.7713,0.26025,6.706
4.5452,25.7775,0.25825,6.675
4.5467,25.7713,0.26275,7.106
4.5481,25.7838,0.28175,7.169
4.5496,25.7750,0.31375,8.294
4.5512,25.7838,0.28900,7.344
4.5527,25.7875,0.28100,7.281
4.5556,25.7875,0.28350,7.312
4.5571,25.7812,0.27875,7.263
4.5587,25.7900,0.28050,7.331
4.5602,25.8050,0.27925,7.331
4.5617,25.7900,0.27750,7.425
4.5631,25.7875,0.27750,7.331
4.5646,25.7963,0.27800,7.344
4.5661,25.7900,0.27925,7.250
4.5676,25.7838,0.28050,7.219
4.5691,25.7963,0.28175,7.331
4.5705,25.7900,0.27975,7.363
4.5721,25.7875,0.28350,7.475
4.5736,25.7937,0.29475,7.781
4.5751,25.7838,0.30950,8.275
4.5765,25.7875,0.32675,8.550
4.5781,25.7812,0.32300,8.344
4.5808,25.8000,0.34275,9.525
4.5823,25.7812,0.40300,10.938
4.5838,25.7812,0.45400,11.900
4.5853,25.7750,0.44675,10.331
4.5868,25.7838,0.37350,9.562
4.5882,25.7775,0.37350,9.644
4.5897,25.7900,0.37900,9.831
4.5912,25.7812,0.43875,12.275
4.5926,25.7775,0.62150,14.019
4.5941,25.7875,0.40000,10.150
4.5958,25.7838,0.39250,10.075
4.5973,25.7812,0.38825,9.944
4.5988,25.8050,0.39000,9.956
4.6003,25.7937,0.39075,10.094
4.6018,25.7812,0.39375,10.156
4.6045,25.7838,0.39375,10.188
4.6073,25.7775,0.39925,10.219
4.6087,25.7750,0.40000,10.375
4.6103,25.7812,0.40475,10.312
4.6118,25.7838,0.40175,10.269
4.6133,25.7937,0.40000,10.425
4.6147,25.7812,0.40125,10.506
4.6175,25.7750,0.40600,11.200
4.6191,25.7875,0.50075,14.369
4.6206,25.7713,0.61725,16.056
4.6221,25.7750,0.60925,15.781
4.6237,25.7650,0.64425,17.163
4.6254,25.7688,0.69050,18.425
4.6271,25.7600,0.73225,19.281
4.6287,25.7500,0.77550,20.481
4.6302,25.7538,0.80375,20.694
4.6319,25.7563,0.64000,16.088
4.6335,25.7625,0.61050,15.781
4.6350,25.7600,0.60850,15.788
4.6365,25.7688,0.60850,15.669
4.6381,25.7650,0.60550,15.738
4.6398,25.7650,0.60550,15.700
4.6427,25.7750,0.60550,15.750
4.6443,25.7650,0.60425,15.763
4.6471,25.7500,0.60500,15.575
4.6489,25.7750,0.60725,15.706
4.6506,25.7625,0.60725,15.731
4.6521,25.7650,0.60500,15.763
4.6536,25.7713,0.60675,15.788
4.6552,25.7688,0.61300,15.881
4.6567,25.7775,0.60625,15.731
4.6582,25.7625,0.61425,15.894
4.6598,25.7563,0.61600,15.963
4.6615,25.7600,0.61425,15.975
4.6631,25.7600,0.62525,16.425
