elapsed_s,timestamp,bus_voltage_mV,cell_voltage_mV,current_mA,shunt_uV,power_mW,ah_discharged,soc_pct
1631.3,2026-04-02T16:14:41.224814,26175,3271.9,-1906.2,22882.5,49.9,3.2541,86.98
1633.8,2026-04-02T16:14:43.731607,26172,3271.5,-1939.8,23287.5,50.8,3.2555,86.98
1636.3,2026-04-02T16:14:46.243326,26175,3271.9,-1911.0,22940.0,50.0,3.2568,86.97
1638.8,2026-04-02T16:14:48.756689,26175,3271.9,-1912.5,22957.5,50.1,3.2581,86.97
1641.3,2026-04-02T16:14:51.267273,26176,3272.0,-1915.8,22997.5,50.2,3.2595,86.96
1643.8,2026-04-02T16:14:53.776497,26175,3271.9,-1914.8,22985.0,50.1,3.2608,86.96
1646.3,2026-04-02T16:14:56.287914,26171,3271.4,-1943.0,23325.0,50.9,3.2622,86.95
1648.8,2026-04-02T16:14:58.795022,26176,3272.0,-1916.0,23000.0,50.2,3.2635,86.95
1651.3,2026-04-02T16:15:01.340715,26178,3272.2,-1896.5,22767.5,49.6,3.2648,86.94
1653.9,2026-04-02T16:15:03.849286,26176,3272.0,-1899.2,22800.0,49.8,3.2662,86.94
1656.4,2026-04-02T16:15:06.355054,26175,3271.9,-1919.8,23045.0,50.2,3.2675,86.93
1658.9,2026-04-02T16:15:08.862613,26176,3272.0,-1903.5,22850.0,49.8,3.2688,86.92
1661.4,2026-04-02T16:15:11.370462,26173,3271.6,-1923.5,23090.0,50.3,3.2702,86.92
1663.9,2026-04-02T16:15:13.880867,26167,3270.9,-1950.2,23412.5,51.0,3.2715,86.91
1666.4,2026-04-02T16:15:16.393117,26163,3270.4,-2020.5,24255.0,52.9,3.2729,86.91
1668.9,2026-04-02T16:15:18.904612,26173,3271.6,-1920.5,23117.5,50.4,3.2743,86.90
1671.4,2026-04-02T16:15:21.414497,26175,3271.9,-1917.5,23017.5,50.2,3.2756,86.90
1674.0,2026-04-02T16:15:23.919886,26172,3271.5,-1907.8,22902.5,49.9,3.2769,86.89
1676.5,2026-04-02T16:15:26.433669,26172,3271.5,-1931.0,23180.0,50.5,3.2783,86.89
1679.0,2026-04-02T16:15:28.943558,26177,3272.1,-1880.0,22567.5,49.2,3.2796,86.88
1681.5,2026-04-02T16:15:31.452055,26172,3271.5,-1929.8,23167.5,50.5,3.2809,86.88
1684.0,2026-04-02T16:15:33.962196,26176,3272.0,-1907.2,22895.0,49.9,3.2823,86.87
1686.5,2026-04-02T16:15:36.470331,26175,3271.9,-1908.5,22910.0,50.0,3.2836,86.87
1689.0,2026-04-02T16:15:38.982726,26175,3271.9,-1917.0,23012.5,50.2,3.2849,86.86
1691.5,2026-04-02T16:15:41.494534,26171,3271.4,-1937.8,23262.5,50.7,3.2863,86.85
1694.0,2026-04-02T16:15:44.006220,26175,3271.9,-1904.8,22865.0,49.9,3.2876,86.85
1696.5,2026-04-02T16:15:46.513930,26173,3271.6,-1916.0,23000.0,50.1,3.2890,86.84
1699.1,2026-04-02T16:15:49.026546,26176,3272.0,-1908.5,22910.0,49.6,3.2903,86.84
1701.6,2026-04-02T16:15:51.536400,26176,3272.0,-1912.2,22955.0,50.1,3.2916,86.83
1704.1,2026-04-02T16:15:54.049049,26176,3272.0,-1926.8,23130.0,50.4,3.2930,86.83
1706.6,2026-04-02T16:15:56.558996,26172,3271.5,-1965.5,23595.0,51.4,3.2943,86.82
1709.1,2026-04-02T16:15:59.072631,26166,3270.8,-1978.5,23750.0,51.8,3.2957,86.82
1711.6,2026-04-02T16:16:01.583747,26177,3272.1,-1908.8,22912.5,50.0,3.2971,86.81
1714.1,2026-04-02T16:16:04.093071,26175,3271.9,-1916.0,23000.0,50.2,3.2984,86.81
1716.6,2026-04-02T16:16:06.601617,26175,3271.9,-1901.2,22757.5,49.6,3.2997,86.80
1719.1,2026-04-02T16:16:09.106858,26172,3271.5,-1933.0,23205.0,50.6,3.3011,86.80
1721.6,2026-04-02T16:16:11.615106,26176,3272.0,-1913.8,22975.0,50.1,3.3024,86.79
1724.2,2026-04-02T16:16:14.125127,26172,3271.5,-1932.2,23195.0,50.6,3.3037,86.79
1726.7,2026-04-02T16:16:16.633999,26176,3272.0,-1906.2,22885.0,49.9,3.3051,86.78
1729.2,2026-04-02T16:16:19.140378,26177,3272.1,-1906.0,22880.0,49.9,3.3064,86.77
1731.7,2026-04-02T16:16:21.647098,26176,3272.0,-1904.2,22860.0,49.8,3.3077,86.77
1734.2,2026-04-02T16:16:24.156890,26175,3271.9,-1904.2,22860.0,49.8,3.3090,86.76
1736.7,2026-04-02T16:16:26.662735,26176,3272.0,-1905.5,22875.0,49.9,3.3104,86.76
1739.2,2026-04-02T16:16:29.168866,26172,3271.5,-1930.8,23177.5,50.5,3.3117,86.75
1741.7,2026-04-02T16:16:31.673144,26178,3272.2,-1897.5,22780.0,49.7,3.3130,86.75
1744.2,2026-04-02T16:16:34.183724,26173,3271.6,-1905.2,22807.5,49.7,3.3144,86.74
1746.7,2026-04-02T16:16:36.693018,26175,3271.9,-1918.8,23035.0,50.2,3.3157,86.74
1749.2,2026-04-02T16:16:39.198766,26175,3271.9,-1916.0,23000.0,50.2,3.3170,86.73
1751.7,2026-04-02T16:16:41.707279,26173,3271.6,-1955.2,23472.5,51.2,3.3184,86.73
1754.2,2026-04-02T16:16:44.217299,26166,3270.8,-1991.5,23907.5,52.1,3.3198,86.72
1756.8,2026-04-02T16:16:46.728623,26177,3272.1,-1900.0,22807.5,49.7,3.3211,86.72
1759.3,2026-04-02T16:16:49.240563,26177,3272.1,-1910.5,22935.0,50.0,3.3224,86.71
1761.8,2026-04-02T16:16:51.750523,26177,3272.1,-1912.5,22957.5,50.1,3.3238,86.70
1764.3,2026-04-02T16:16:54.257662,26170,3271.2,-1958.2,23507.5,51.2,3.3251,86.70
1766.8,2026-04-02T16:16:56.763751,26175,3271.9,-1924.5,23102.5,50.4,3.3265,86.69
1769.3,2026-04-02T16:16:59.270924,26173,3271.6,-1912.2,22955.0,50.0,3.3278,86.69
1771.8,2026-04-02T16:17:01.779324,26180,3272.5,-1881.8,22590.0,49.3,3.3291,86.68
1774.3,2026-04-02T16:17:04.285130,26173,3271.6,-1900.5,22815.0,49.7,3.3304,86.68
1776.8,2026-04-02T16:17:06.793888,26173,3271.6,-1920.2,23052.5,50.3,3.3318,86.67
1779.3,2026-04-02T16:17:09.301012,26172,3271.5,-1938.5,23270.0,50.7,3.3331,86.67
1781.8,2026-04-02T16:17:11.811162,26173,3271.6,-1941.3,23305.0,50.8,3.3345,86.66
1784.4,2026-04-02T16:17:14.319854,26176,3272.0,-1896.2,22765.0,49.6,3.3358,86.66
1786.9,2026-04-02T16:17:16.825670,26180,3272.5,-1874.0,22497.5,49.1,3.3371,86.65
1789.4,2026-04-02T16:17:19.339511,26177,3272.1,-1896.2,22762.5,49.4,3.3384,86.65
1791.9,2026-04-02T16:17:21.848734,26173,3271.6,-1937.5,23260.0,50.7,3.3398,86.64
1794.4,2026-04-02T16:17:24.357497,26177,3272.1,-1905.2,22872.5,49.9,3.3411,86.64
1796.9,2026-04-02T16:17:26.867161,26175,3271.9,-1904.0,22857.5,49.8,3.3424,86.63
1799.4,2026-04-02T16:17:29.377317,26180,3272.5,-1876.0,22520.0,49.1,3.3438,86.62
1801.9,2026-04-02T16:17:31.887348,26178,3272.2,-1878.5,22550.0,49.2,3.3451,86.62
1804.4,2026-04-02T16:17:34.392339,26168,3271.0,-1974.8,23882.5,52.1,3.3464,86.61
1806.9,2026-04-02T16:17:36.902094,26173,3271.6,-1953.0,23445.0,51.1,3.3478,86.61
1809.4,2026-04-02T16:17:39.411065,26178,3272.2,-1908.2,22907.5,50.0,3.3491,86.60
1812.0,2026-04-02T16:17:41.924760,26176,3272.0,-1901.2,22822.5,49.8,3.3505,86.60
1814.5,2026-04-02T16:17:44.435497,26177,3272.1,-1891.8,22710.0,49.5,3.3518,86.59
1817.0,2026-04-02T16:17:46.943586,26180,3272.5,-1891.8,22710.0,49.2,3.3531,86.59
